NA	sentiment	tweet
2.64222E+17	negative	Gold edges down ahead of US jobs data: SINGAPORE (Reuters) - Gold edged lower on Friday\u002c with investors waiting ... http://t.co/hbL19o43
2.64146E+17	neutral	Guarantee if I go to maths tomorrow ill spend the whole time talking
2.56951E+17	positive	I will watch Coach Stews Fiesta Bowl speech before the game tomorrow. Just seems right for some reason. I know he is smiling at this team.
2.64156E+17	neutral	@Lydia_Style @candyjacobs ahhh girls if I was not going to Dubai on Wed I would take u ladies !! Hope u can come visit me in land of sand x
2.63847E+17	neutral	@OnlyOne_Tikeya it\u2019s party on nov 11th at da CHALMERS community hall 10$ to get n
2.63998E+17	negative	HOLY SHIT. I just realized that I missed Pretty Little Liars on Tuesday. :/
2.62822E+17	neutral	@Lon_Genius my part to the al green joint will be done friday...I\u2019ll shoot you an email with the attachment
2.63839E+17	neutral	"You should come watch \""The Devil Inside\"" in the movie room on the 1st floor @Miss_Lady94"
2.64257E+17	negative	But tonight when I went to see Madonna at the Scottrade when I walked in I started crying because I thought about last Saturday.
2.64152E+17	negative	Are the Canes the biggest losers in the Marlins Park deal? Losing the Orange Bowl = Not good for their program. Bad look at Sun Life.
2.63513E+17	neutral	SIKE/APRIL FOOLS/ NEVER say Never but this is the exception ****Turns on Pretty Little Liars
2.64241E+17	neutral	Watching CBC news in Vancouver\u002c awaiting the WSOP Circuit event tomorrow. What\u2019s on the Canadian network? The US election - what else...? :)
2.64226E+17	neutral	This guy is going in the mail tomorrow addressed to the Georgia Athletic Dept. http://t.co/tgMmQtiq
2.64242E+17	positive	...it\u2019s Jason and i 3rd year anniversary today & it\u2019s my baby makes 3 months today! im the happiest and luckiest lady on earth :)
2.62935E+17	neutral	@AubrieMcg  Rob mentioned it in his Sept 24th email to CES members.
2.6424E+17	neutral	@VictoriaBiebs So we probably wont hang that long okay? I wanna see you before you leave China. :D Oh are you going tomorrow?
2.64037E+17	neutral	Tim Tebow steps out with girlfriend Camilla Belle in Florida (sun-sentinel): Share With Friends:  |  | Top News ... http://t.co/M9Sap8E3
2.62804E+17	positive	Wow\u002c what a weekend: Flying Lotus\u002c Zombie Apocalypse\u002c writing\u002c Patriots\u002c Dog Beach...goodnight everyone. Monday morning\u002c screw you.
2.58729E+17	neutral	@pkerns603 one time i sat next to rick santorum and i swear i was polite the whole time
2.64051E+17	neutral	[ESPN] SEC lunch links:  Some linkage for you on a Thursday: Alabama will throw some different things ... http://t.co/N8HFRZtk #Bulldogs
2.63743E+17	neutral	@ProfessorEddyWV The bookstore is packed with students buying warm WVU gear for the game this Saturday!  #215section1
2.64239E+17	neutral	Tomorrow: LAX->Phoenix->Dallas->Houston. Long day of flying.
2.64028E+17	neutral	I just have to remember to go online tomorrow and watch Grey\u2019s Anatomy \u002c Scandal \u002c &\u2019 Vampire Diaries .
2.59519E+17	positive	We\u2019re going to be in the rose parade tomorrow with the other obedience club dogs! Lizzie will be wearing roses! :-)
2.64239E+17	neutral	@chriscolfer can you make an appearance at sbl in january i mean i know u live in california but i promise not to fall this time
2.6408E+17	neutral	Not 1st time we\u2019ve had shocker at Anfield on Halloween.We can all see what needs to be done.Carry on Brendon\u002c you\u2019ve got my backing #lfc
2.64047E+17	neutral	Kirk\u2019s Bike Shop: Support the businesses you love and Shop Small this November 24th. http://t.co/SFMNKNi6
2.63517E+17	positive	Chris Bosh may not be easy on the eyes\u002c but he has a freakin beautiful family!
2.64104E+17	positive	BU grads are the 7th most employable in US after Harvard\u002c Yale\u002c Stanford\u002c MIT\u002c Columbia\u002c and Princeton. #hopethisistrue http://t.co/yDcczEqP
2.64227E+17	neutral	In our busy lives in Dubai could we just spare a moment of silence this Friday morning for the people who still wear crocs.
2.4759E+17	neutral	"Thought For The Day!!! \""My Pain may be the Reasons for Somebody\u2019s Laugh....but My Laugh must NEVER be the Reasons for Somebody\u2019s Pain!\"""
2.51494E+17	neutral	@thisdog I support Johnson\u002c liked he and Huntsman in the primary. Living in the 1st district made my decision easier #mepolitics
2.64222E+17	positive	Also don\u2019t forget #YourHealthIsYour Wealth 11.14.12 that Wednesday before #TheAKAdemyAwards come do Zumba with your @SFA_AKAs
2.64175E+17	neutral	"@LulJess Tomorrow night \""Upstate\"" Anderson\u002cSC Models & Bottles plus $100 cash to the sexiest lady in BLACK http://t.co/Vb1r11MO"
2.60162E+17	positive	Napoleon dynamite is on and im not going to school tomorrow. #fantastic
2.64256E+17	neutral	@JustinLueck I\u2019ll try to take some more pics tomorrow\u002c I lost mi phone during the service and all I got right now is that pic I sent you
2.51426E+17	negative	An alarm on my phone still goes off every Thursday for a Jon Huntsman For President National Finance Team Call. Probably time to delete it.
2.60011E+17	neutral	@JahmeneDouglas please please would you consider singing etta James at my wedding in may? We chose the song coz of you <3
2.64201E+17	positive	Watching Eddie Izzard Circle. Sooooo funny but I think it\u2019s bed time. Will make Andy watch it with me tomorrow.
2.64234E+17	positive	Looking forward to a fun weekend in the mountains and enjoying the snow in California.  Have a great Friday. http://t.co/Itxs0ik1
2.5802E+17	neutral	"\""The last thing Dr. King ever said to me before he went down to Memphis: \u2019Harry\u002c we may be integrating into a burning house.\"" ~H. Belafonte"
2.64217E+17	negative	"Me: \""Hey mom. Danielle gets her license tomorrow... You know what car she drives. A Range Rover\u002c pretty cool huh?\"" Mom: \""No. Fuck off Sam.\"""
2.60862E+17	negative	People\u2019s Choice Awards site is sooooo slow\u002c c\u2019mon I want to vote
2.64236E+17	neutral	This Friday we are mixing Tumblr with Twitter\u002c ah well.
2.60187E+17	neutral	@_Cottenballs_  well Geaux Tigers:) and yes it is and then three days after that is.....Nov 6 which means election day! #RomneyRyan!
2.63714E+17	neutral	BREAKING NEWS...........Man utd have placed Howard Webb on the transfer list after new signing Mark Clattenberg makes dream debut on sunday.
2.64238E+17	neutral	@MorbidWhore oh I\u2019ll be 19 in February. Where do you live? I live in Florida. :D
2.60031E+17	neutral	Ricky Gervais - all that money\u002c all the freedom that money brings. Thought he\u2019d spend Sunday Tweeting...
2.62043E+17	neutral	Hope you\u2019re getting up to meet me at our Women\u2019s Health Symposium! 9-3 at the Kentucky Center for African-Am Heritage on 18th & Muhammad Ali
2.64101E+17	neutral	My 1st Fantasy team is the hurt boys. Dwyane Wade\u002c Dwight Howard\u002c John Wall & Derrick Rose.
2.63848E+17	positive	Looking fowrard to kaman returning this saturday when Mavs face the Bobcats! #MavsNation #GOMAVS
2.62596E+17	negative	"Homework catch up day and then dinner with the \""Big Brother\"" before the hurricane. I kinda need school not to happen on Monday"
2.61518E+17	neutral	Hey\u002c all you #SupportLocalTalent folk\u002c tomorrow is the deadline 11:59PM to vote for HMA People\u2019s Choice Awards http://t.co/zNvfWP1c #HamOnt
2.63985E+17	negative	New header of Lana Del Rey *__* her face is getting blocked though\u002c I may change it later..
2.64167E+17	negative	Hating Breitbart out tomorrow in Wisconsin - Oshkosh\u002c Appleton\u002c Ashwaubenon\u002c and Brookfield. Check it out\u002c guys! #conservative
2.6426E+17	neutral	London copper up for 3rd day and underpinned by China data - SteelGuru http://t.co/X3ph8f8B
2.64118E+17	neutral	@whereisApe who\u2019s your PA? New house is 10 mins away. Off to Dubai on Sat - going to the grand prix too (cheers G\u2019ma)!
2.6417E+17	positive	"\""@D1_Prospect: Singing find your love by Drake like the kid in my 4th block class that swears he\u2019s good.\"" Lmaoooo!!! Leave that boy ALONE!"
2.63345E+17	negative	I bet you won\u2019t power clean Mettenbergers unconscious body after you sack him Saturday! Roll Tide @vsunseri3
2.6237E+17	negative	"Did he really just say \"" You think on 3rd & 23 they would play it safe and kick it\"". Im Roll Tide all day but that shit was harsh."
2.6426E+17	positive	@Jed_Belaguas yoo.. you gonna be at ECAASU in February? let\u2019s go bro! come to Philly\u002c i\u2019ll drive up!
2.64231E+17	neutral	#LA The date is approaching fast Los Angeles!!  Be sure to catch the show in Malibu on November 16 th!! Tickets... http://t.co/olsNdSL9
2.62641E+17	neutral	Friday night\u2019s concert with White Collar Side Show! http://t.co/UEulX3da
2.63826E+17	neutral	Saturday night bout to be live.....2 dollar drinks wizards opener with the homie @Jay2Sneaky
2.64051E+17	neutral	@DrewfromJersey @RichCimini could have used him against Hou\u002c  ran ball vs Indy\u002c bad Def against Pats\u002c & he won 1st Miami\u002c  Let it Go lol
2.64193E+17	negative	Madonna is in concert tonight in St. Louis.  All the women are dressing like 80s whores.  Some of them may even go to the concert.
2.4342E+17	positive	Excited for pre-Fashion Night Out drinks at Pipa tomorrow night with the HomePolish designers! First of many... http://t.co/exClqgSM
2.62655E+17	negative	"I googled \""coffee & its immediate response\u002c mechanisms\"" the first page that appeared \""September 11 attacks\u002c Wiki\"".. I dont see the link here"
2.6423E+17	neutral	@sutterink Why doesn\u2019t FX re-run it on Tuesday instead of competing against election coverage?
2.46664E+17	neutral	As a liberal dude\u002c I would have seriously considered voting for Jon Huntsman.  I may be wrong but he seems like a reasonable guy.
2.64129E+17	positive	Aquib Talib for a 4th round pick is larceny. Good move by the Patriots.
2.64176E+17	neutral	@swishkhan Kevin Hart is on comedy central right now..is it the show from Sunday?
2.64218E+17	neutral	Lakers gonna beat the Clippers tomorrow tho !
2.64086E+17	negative	So heartbreaking that the @NHL is actually gonna cancel the Winter Classic tomorrow\u002c must be brutal trying to divvy up $3.3 BILLION! FUCK!!
2.6419E+17	positive	@LukeBryanOnline you did an amazing job.....Can u fly to Indiana and sing to me for my birthday tomorrow
2.61992E+17	positive	@Warren_Kole@MichaelEaly Do u follow dj @THEJEDEYE1 ? U should\u002c he\u2019s great\u002c daily songs.Today was At Last\u002cEtta James.12th time youtube.Wow!
2.62542E+17	neutral	I want a Sunday kind of love - Etta James
2.63805E+17	negative	I gave $2200 to the Santorum campaign. Put me in debt. Romney gets my vote anyway  though. 3rd party people just don\u2019t get how bad BHO is.
2.64221E+17	neutral	No school tomorrow = Tumblr the whole night\u002c till i fall asleep p;
2.6421E+17	neutral	@Its_Zac_Andrews The night Matt has a place in Ypsi and we are going to State Saturday
2.62293E+17	neutral	"@Anfield_Talk been awhile\u002csat back taking stock\u002cthink we missing a \""fox in the box\"" has anyone else clocked what Jordan Rhodes is doing? 1/2"
2.57214E+17	positive	My best friend is trying out for the Rose Parade tomorrow. I wish you the best Shante<3 Good luck! @Forever_Shante
2.6401E+17	neutral	A panoramic shot taken Saturday at the Devil\u2019s Den Yellow Rock bluff. Mike http://t.co/ya80gHKS
2.64257E+17	neutral	@justinbieber im seeing you November 12 aka in the hood\u002c make me your ollg and I\u2019ll pay you in chicken nuggets
2.64146E+17	neutral	The Bill Michaels Huddle is on the air now Call the show at 855-830-8648 to chime in about the Packers matchup against Arizona on Sunday.
2.63463E+17	negative	Monday Night Raw is on on Monday nights from 7pm-10pm. The 3rd season of Teen Mom 2 is on a new night. Mondays. At 9pm. Oh the dilemma......
2.64215E+17	neutral	@C_Murder56 yeah she been there for like 3 years n she gettin stationed back in Georgia in June I think
2.3536E+17	positive	"Join us in the AV Dept on Weds Aug 15 at 7pm to watch the free movie\u002c\""Joyful Noise\"" for all ages\u002cunder age 8 needs adult.  #stdlav"
2.63961E+17	positive	@Espngreeny U guys talk about Eli in the 4th qt Big Ben isn\u2019t to shabby either and steelers fans aren\u2019t complaining trust me
2.55231E+17	neutral	Off to watch el  classico now.... May even rewatch the first 18mins of yesterday #MUFC\u002c NUFC too
2.52785E+17	positive	@jemcapeding lets just go protest tomorrow spread to our pirate brothers! We did it with SOPA lets tey it again :)
2.64053E+17	neutral	@JohnKincade Christian Ponder & Samantha Steele\u002c not Jenn Brown. Steele was hanging out with Les Miles on Tuesday.
2.64244E+17	neutral	China\u2019s SSE Composite Index shows the way\u002c up 1.1% on Fri.  The stock market is a leading indicator.
2.6394E+17	neutral	Chris Jericho\u2019s 9th WWE theme for 30 mins: Break the Walls Down (V5): http://t.co/cQpwLD1j via @youtube
2.63804E+17	negative	got the 2nd season of Downton Abbey from the library...so ashamed about the girly side of me coming out\u002c had to schedule a new tattoo
2.63959E+17	positive	Forget the Ricky Gervais animation show...this is the animation *vid to watch!... http://t.co/sQnBgPpz *May have something to do with us.
2.64183E+17	positive	@Imaginers_of_1D May I have one with Liam please? My name is Bethan :) x Thank you!  X
2.44486E+17	positive	"Best attitude for living:   \""My Pain may be the Reason for Somebody\u2019s Laugh\u002c But My Laugh Must Never Be the... http://t.co/kLcELM2d"
2.6425E+17	neutral	@zminnis4 I better see you at Jason\u2019s on Friday or Saturday
2.63768E+17	neutral	@reeceh87 Ha ha what Howard Webb you cheeky bugger. Were saving him for Saturday lol!
2.63016E+17	neutral	49ers vs. Cardinals: Vernon Davis and Key Players for Both Teams: The Monday night matchup between the San Franc... http://t.co/eV8OU6Z8
2.64248E+17	negative	One. More. Source. C\u2019mon google\u002c just one more #PLEAAASSEEEEE
2.59333E+17	neutral	Ricky Gervais | Friday Night with Jonathan Ross | 14/11/2003 Part 2 of 2 http://t.co/VQq69pN7 via @youtube
