NA	sentiment	tweet
2.64235E+17	positive	@spdetore Tell you at our Friday lunch<3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D
2.25194E+17	positive	wish you happy Holi - 08 March: PUTHUMUGANGAL THEVAI ...: Information about Science & Technology Course... http://t.co/UXFqLN1K #asematy
2.61257E+17	neutral	@jgreeds  We had to pick dates for 2013 vacation days from work today.  I took off the Friday before St Pattys.  #BG  #BewaretheGolfCarts
2.59588E+17	neutral	#COSATU Vavi: Special CEC was called to take forward declaration of Cosatu's 11th congress on the Marikana bloodbath. GW.
2.6395E+17	neutral	engadget Samsung's Galaxy S III mini packs bags for November 8th UK arrival:   Samsung just revealed that the ha... http://t.co/4L3NecE9
2.38779E+17	neutral	I'm going to orientation naked tomorrow
2.63615E+17	positive	"Bilbao flights booked! Exciting times, cant wait for a weekend with Little Beth and Javi! Roll on November 29th :)"
2.63512E+17	neutral	DST is saturday night/sunday morning?? gotta be in the club for that extra hour.
2.42488E+17	neutral	Watching MTV  Hits! The Wanted Chasing the sun!
2.63054E+17	positive	"Free pick Friday was strong this weekend with Ohio State  #Steelers,  and #Falcons getting the job done. Enjoy #MNF!  http://t.co/idYGpj0D"
2.64017E+17	neutral	"Daylight Saving Time Ends Sun. 11/4 - be sure the time on your phone system is re-set, contact 800.300.0824,... http://t.co/TMLk1nLX"
2.18586E+17	positive	My bro @DerrickWalton10 gonna take the reigns from trey burke without a dropoff and be on that stage in a few yrs. gta gt tht education 1st!
2.6262E+17	positive	The Cab is playing on XM and I may or may not have just started flailing.
2.64248E+17	negative	When your lying in bed and your phone is on your desk and Siri pops up #siriwantstokillme  if I'm dead tomorrow it was Siri..
2.49317E+17	negative	I don't think I'm going to JOUVERT tomorrow.
2.52943E+17	negative	"@Ayooitsdock your going to be the reason why I fail this HSPA tomorrow, I know it"
2.61723E+17	neutral	@Stevie_Nel I'd suggest all these people get along to the Orlando Stadium on Sunday. See Africa. It's where we live.
2.6242E+17	positive	These last two weekends were just overall amazing. Now i gotta sharpen up for SATs on Saturday.:$
2.63779E+17	positive	Catch me tomorrow on @dailybuzztv ; Friday on @lifeloveshop and @DaytimeTVShow.  I'll get you ready for Daylight Saving Time!
2.62343E+17	positive	Looking forward to playing w/SF Contemporary Music Players tomorrow at Yerba Buena Center for the Arts! What a fantastic group of musicians!
2.64158E+17	neutral	Daylight savings time is this Sunday November 4th. First Alert wants to remind you to change your... http://t.co/0C6Sbsbq #sweepstakes
2.42542E+17	neutral	So this means: Moroka Swallows vs SuperSport United. See you at Orlando Stadium on September 22.
2.6372E+17	neutral	this is like the 10th selfie of posted today looks like im turning into alli simpson oops http://t.co/gF7mcNqr
2.57816E+17	negative	"I'll blow up soon & not even remember a day before last june, june 14th, Club Paradise, to  be correct.. The last day every thing seemed ok."
1.78111E+17	positive	@Carolyn1202a Im glad you're having a good time in Cleveland sweetie! :) & awsome that u will watch Melodifestivalen with us tomorrow! Xo
2.6352E+17	positive	good luck to all the Juniors tomorrow :)
2.63685E+17	negative	Lack of LTE may cause Google Nexus 4 to flop: While Google is expecting the Nexus 4 to be a strong followup to the... http://t.co/5fUfQf3u
2.61283E+17	negative	@mvffxw i swear!! You dont needa be that ratchet in 7th grade. I was just about to call Joseph Kony.
2.48829E+17	neutral	"Who is ready for the WVU Tailgate? Stop by in front of the Lair next Wednesday from 10am-noon for food, games,... http://t.co/JnIIBvJX"
2.61551E+17	neutral	"NthLondonAppleRepair Your 3rd gen. iPad with Retina display is worth a lot of money, especially at Amazon http://t.co/08Mpv5Wx"
2.62467E+17	positive	"@marygopsstudios #WeezerJKT #ROCKSTARMARYLIVE Beverly Hills, that's where I want to be! But not on Jan 8th because I want to be in Lap. D!"
2.59438E+17	neutral	"If there's a car on cinder blocks in your yard, you may be a redneck. If there's a dog on top of it, you may have #Romnesia. Jeff Foxworthy"
2.54042E+17	positive	Holy Shit the guy who made Kony 2012 is gonna be on the today show tomorrow. GUYS HES STILL ALIVE #KONY2012 #KONY2012
2.62876E+17	positive	@thewantedmusic if you follow @MrsPippaSykesX ill make you my famous Oreo brownie on Sunday!!! :D deal?? Xxx http://t.co/5dTQlZXx
2.49303E+17	positive	"Holi....cuantas on? Para volvernos crazy,crazy,crazy till we see the sun xx"
2.58624E+17	neutral	"http://t.co/u83sznMW  If you didn't make it on Sunday, Invisible Children's new film MOVE... http://t.co/jp9wxPQa"
2.63692E+17	positive	Let's make sure our @BerlinGeekettes get to SXSW! Vote here by Nov 2nd http://t.co/zAdgrKqg
2.51692E+17	positive	Doing the stairs to the 4th floor of the Paley library will keep you in shape. #steep
2.6342E+17	positive	No school tomorrow. Only for my grade (Juniors) & the Seniors.. Thank. The. Lord.
2.64052E+17	positive	God....we get that Mad Man preview and now the boys are on Radio 1.... HAPPY NOVEMBER 1st TO THE TWFANMILY
2.64242E+17	positive	"The thing Siri says lol.... I'm going to sleep, I got a date with history tomorrow morning at 8 #MIDTERM"
1.82717E+17	neutral	Peter Garrett live online forum with principals 26 Mar 12pm AEDT. Tweet questions to #schoolsfunding. Info http://t.co/pffy0Mci #gonski
2.606E+17	positive	"Downright ready to practice at the Comcast Center next Monday. Always have loved watching Gary, Brenda and Turgeon work their magic there."
2.58737E+17	neutral	Set up for the bucks game and took a piss on one of the players seats. Kevin Bacon fingers crossed John Henson sits on it tomorrow
1.97068E+17	negative	shit that pisses me off: Men that complain about International Women's Day and don't realise International Men's Day is Nov 19th. SUCK BALLS
2.6334E+17	positive	@TheDubalitious1 @skyshaw10 hahaha NAT!  I feel a resurgence in the 2nd half #itshowyoufinish #gotheeeem
2.6331E+17	positive	@daphnebeauty Last night's episode made me really want to re-read Apples and Cherries (at least the 3rd time I've read it) :-)
2.62727E+17	negative	Why does jeff foxworthy host are you smarter than a 5th grader? He isnt even smarter than a 5th grader #romney08
2.61399E+17	neutral	4th generation iPad with Retina Display price steps out silently http://t.co/dUGprQoH @appletweets @applenws @AppStore
2.64063E+17	neutral	@Reylynn2040 and the people & animals at Cuba as well! http://t.co/AQLwOHH9
2.55484E+17	positive	"Way back in July '12, our worthy Chief Minister, defender of the Honest Banana Republic, and the Delhi Government... http://t.co/5DGVRkn3"
2.62298E+17	positive	@BradStrat Super Saturday deserves a disc of its own! Doesn't the Opening Ceremony have a commentary from Danny Boyle on it?
2.64151E+17	neutral	"MT @ImTheSportsDude: Remember when Miami vs VT on a Thursday night was a marquee game? Oh yeah, back when they were in the Big East."
2.64136E+17	negative	I just offered to bring someone Taco Bell for lunch tomorrow & they denied me #WhoDoesThat!? You should always accept Taco Bell! #Always
2.61862E+17	positive	Just been informed that I'm in the squad against the Bolton Wanderers International Academy on Monday.  Can't wait! #Standard
2.62636E+17	neutral	"Los Angeles, Calif. (KTLA) A magnitude 3.9 earthquake jolted parts of the Los Angeles area on Sunday morning at  ...  http://t.co/6mxcJU95"
2.64091E+17	negative	Was meant to be going to York on Sunday for the football trial things but its been delayed #annoying
2.55925E+17	positive	I wonder what alli Simpson would look like without all that make up on. C'mon she's 14 and wears all that make up. I mean it looks good..
2.63133E+17	neutral	"#4: CaseCrown Axis Flip Case (Black) for iPad 4th Generation with Retina Display, iPad 3 & iPad 2 (Built-in magn... http://t.co/E3kr5Ugf"
2.63897E+17	positive	To the cool kids of LCC! Halloween Party tomorrow! G? :) http://t.co/2Lnsfl7t
2.64101E+17	positive	A big day of Football in Marshall on Friday.  Here's a preview of all 4 games.  I'll be tweeting updates for all games  http://t.co/bmoTZhyt
1.78426E+17	positive	"QT @hpotterheads: In the original draft of the 7th book, Remus Lupin survived the Battle of Hogwarts. #HappyBirthdayRemusLupin"
2.11023E+17	positive	@zaynmalik can you please say #happybirthday to me for tomorrow or RT/follow me I love you DJ Malik
2.55615E+17	negative	"Bolton Wanderers, who are 18th in the Championship after winning only three of their 10 matches, have sacked their manager Owen Coyle."
2.5979E+17	positive	@JohnRitchie27 @boyd_86 it's easy when your blue !!!!!!! Hope the toon beat the SMB tomorrow
1.80085E+17	neutral	iPad HD gets announced wed...who's going to get one? Me that's who.... Appleguy83
2.58694E+17	negative	This guy that just sat behind me smells like body odor and curry... So i didn't have to turn around to see who it was. Obviously Joseph Kony
2.58446E+17	neutral	Just registered to watch live webcast with Former U.N. Secretary General Kofi Annan at @BrookingsInst on Thursday http://t.co/n5Eoo9qB #UN
2.60816E+17	negative	#ipad 4th generation by apple just after 6 months from ipad3? #fail
2.31238E+17	neutral	"Tomorrow is Raksha Bandhan so i think  today i post it for u .......  Holi is colorful,Diwali is lig http://t.co/d84eMH3M"
2.64086E+17	positive	"I can't believe Queen Latifah came to Durham last Friday , had a dinner and dancing event at the Hilton hotel wtf? I woulda went!"
2.60798E+17	positive	"hockey game against Cardigan tomorrow, bring it on."
2.25306E+17	neutral	How can we improve environmental outcomes in Canadian cities? Find out at Bridging the Gap on Sept 25: http://t.co/BPz64qvh #publicpolicy
2.64236E+17	positive	"I liked 'Helsinki, Finland - Nokia Factory Room - 10 November 2012 20:00' in the DJ Shadow App http://t.co/P4ktLFB8"
2.38161E+17	negative	Mrs arrested 4 streaking @ Crufts. Judge gave her 2nd place with her puppies but said her Afghan could do with a trim
2.32874E+17	positive	@CraigSpratt Yeh it's a joke. May as well make Crufts an Olympic event too if this counts as one...
2.64166E+17	neutral	Are the SATs still on for Saturday at Clifton High?
2.41926E+17	positive	@justinbieber I just watched 10 Hottest Stateside Stars on MTV Hits. Bby you were on 3rd place #proud #votebieber  http://t.co/ArMICFVf
2.64151E+17	neutral	"#broncos Peyton Manning is 1st in passing rating 109.0 and 2nd in #NFL with 12 30+ yd passing plays, 7.7 avg pass length, 269 dropbacks"
2.50437E+17	positive	I can't wait for the @Sephora Cinderalla Collection! I know what I'm doing on Friday (pay day)!
2.64133E+17	neutral	@nrhinds In between phones at the moment. Will go to Shoeless Joe's Monday morning if that's fine.
2.64136E+17	neutral	MT @watchj: You should get to use your extra Daylight Savings Time hour whenever you want to... I wanna use mine on Friday at 4pm.
2.59709E+17	neutral	Jas needs to wake up already!!!!! I want her to come over and help me get ready for the Math TAKS retest on Tuesday..
2.53323E+17	negative	"I'm about to just tweak in make up HSPA tomorrow, these mofuckas failed me for English by TWO points."
2.46283E+17	neutral	"Former Minister & SLFP member Najeeb A Majeed may appoint as CM of the Eastern Province. But, can't confirm the news still"
2.43057E+17	neutral	"did you Know Only four batsmen has scored 1500-plus runs in 4th innings in Tests: Tendulkar 1590, Rahul Dravid... http://t.co/7c8ysiuI"
2.62923E+17	positive	Had a great meeting this morning with some dynamic ladies planning International Women's Day in Derby 9 March put it in your diaries
2.46222E+17	neutral	"@QuotesSimpson Father I'm not a Catholic, well I tried to march in the St Patricks Day parade!"
2.64157E+17	positive	"Managed to convince my kryptonite to swim with me, this should be interesting. And hopefully the Internet will will restored tomorrow."
2.41233E+17	neutral	Jose Iglesias /  Igleisas started at shortstop Wednesday night for the second http://t.co/Gkpx9Blu #MLB #BOS
2.39036E+17	positive	"x')) *proud*RT@_changsuns [Prepix's 2nd tweet rough trans] Like the expression,style,dance,rap and m/v too. It is awesome GD. Korea's pride."
2.62011E+17	neutral	"Dear @WickedNemesis, I need you to come to Neb in Feb, so I have someone to go to the outdoors hockey game with me. -Ninja"
2.49174E+17	positive	@TheScript_Danny @thescript - St Patricks Day with u guys on #Script3Tour Don't mind which is 1st/last as long as hear the amazin ~I'm Yours
2.61571E+17	neutral	"Hey Members:  Protect Working Families is sponsoring an event this Saturday, October 27, at the Farmington Hills... http://t.co/0ZIIjw1N"
2.63932E+17	positive	"Some of the team are off to Artytype to finish off the Christmas magazine today! Make sure you grab your copy in the Gazette on the 14th,"
2.59865E+17	neutral	"I also remember this one time in 6th, when I bent down to pick my pencil up and farted, in the middle of TAKS. Dx"
2.12896E+17	positive	@avalard Have a good trip. See you tomorrow at the Jurys Inn?
2.64181E+17	positive	"@dianaanoann The days are getting shorter for sure, but we'll go into daylight savings this Sunday, i.e., no waking up in the dark! :-)"
2.56527E+17	neutral	"Hindu No secrecy about IT policy, says Chandy: Chief Minister Oommen Chandy said here on Thursday that there was... http://t.co/u8KWyEl3"
2.38479E+17	positive	@georgeguzman from work?! That's a long day. Are you planning on going to the Paley celebration tomorrow?
2.56216E+17	positive	"If you're not coming to the SVSU vs. Wayne State game tomorrow, watch it on CBS College Sports or FSN Detroit. It's about to be hype!"
