NA	sentiment	tweet
2.47539E+17	positive	"\""""Nick J all day\"""" and \""""#30\"""" on my powder puff pants. Looks like I\u2019m gonna be a stud tomorrow under the lights. @L_Starcevich @N_Jeffries13"
2.54903E+17	negative	Roy ... just go ... you\u2019re a bigger embarassment than Capello and McClaren ... http://t.co/EAsMq1m7
2.63099E+17	neutral	##$$## Black Friday Deals Nikon D3200 24.2 Megapixels Digital SLR Camera with 18-55mm NIKKOR VR Lens\u002c Black & Nikon ... http://t.co/NPMjK8UC
2.28956E+17	positive	Han mon dieu le remix de I am the best dans Dream High 2\u002c je meurs XDDD
2.64204E+17	neutral	You do not want to miss this tomorrow night.  RJ is moving to Maryland soon\u002c and we have a truly epic set planned... http://t.co/NItJIA5v
2.6092E+17	neutral	Don\u2019t forget Mitch Daniels is going to be on Steven Colbert\u2019s show Thursday.  Think this will come up as a topic?
2.64205E+17	positive	"\""""@bline803rasta: Mane I gotta see that Denzel movie tomorrow! Shit look like its gone be a good one\""""ditto. Im going to try to go tomorrow"
2.64128E+17	neutral	@BarackObama: I would think you would do that if you are running for POTUS. It may be part of your job someday.
2.58779E+17	neutral	Grammy and Caleb going Freeport tomorrow chalee\u002c
2.63398E+17	neutral	@kdbowe But how you gon handle it if you are announcing ON SUPER BOWL SUNDAY?!! You might put that gold back in yo grill.
2.63954E+17	neutral	@Dapper_Dan1988 I have plans to go to CVS before work today and get something.  That may be what I get. I\u2019m going to quarantine myself today
2.5265E+17	neutral	iPhone 5: Apple CEO pledges to improve new map app: Apple CEO Tim Cook apologized on Friday for the company\u2019s er... http://t.co/7dzvgXNz
2.62498E+17	neutral	Full Moon:Oct 29th. You can read more if you have your Sun Sign in Libra\u002c Scorpio\u002c Sag\u002c Cap\u002c Aqua or Pisces http://t.co/HNgb7Qn3
2.56788E+17	neutral	Drew Peterson may be convicted\u002c but there is still conflict going on http://t.co/lmqKV7XZ #whenwillitend #localnews #chicago
2.64068E+17	neutral	@WFAN660 Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation.
2.63919E+17	negative	With all Benson\u2019s attention\u002c Frankie feels like a forgotten stepchild. Lets \u2019founding father\u2019 him so he know we will never forget 2nd place.
2.62954E+17	negative	Police\u002c protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE
2.63664E+17	positive	I will be participating in a Google+ Hangout with @TheEconomist tomorrow!  I\u2019m SUPER excited! Check it out: https://t.co/jvmZcqBa
2.64074E+17	negative	@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!
2.63796E+17	positive	Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it\u2019s against my boys\u002c LETS GO SPURS! #Spurs #NBA
2.46566E+17	neutral	@witheredhand I\u2019ve paid a few quid for a Jim White record if I recall correctly but I\u2019m not in the biz so i may well be missing the point.
2.60851E+17	positive	@TeamStradley mines personal thinking Tebow is better then Flacco. I don\u2019t care how bad he played Sunday
2.63646E+17	positive	@OilOnWhyte @albertaoilfire another center? Gagner is a good cheap 2nd line option that we can afford and keep the kids.
2.64188E+17	negative	@politicalwire I\u2019m still shaking my head at that decision and that the Heat & Knick are actually playing tomorrow at MSG.
2.64175E+17	negative	the glass may be rising\u002c but it\u2019s not getting any warmer here\u002c Lago del Desierto\u002c Argentina http://t.co/Hp4S2M5G
2.64246E+17	positive	Wish I could make that trip to Athens on Tuesday @iCaptainMorgan
2.63187E+17	neutral	Apple software\u002c retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday pushed out the powerful hea...
2.57772E+17	positive	i want to watch The Grey... for the 16th time.
2.56416E+17	neutral	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng
2.62953E+17	neutral	I\u2019m hosting the Day party @ Spartacus Friday From 2-6 and then @ Spy in Raleigh that night!
2.63701E+17	neutral	"\""""Eli Manning hopes the Giants can uplift the spirits of the millions affected by Sandy in NY with their game against the Steelers on Sunday\"""""
2.25957E+17	neutral	@_AllBelongs2Me_ the McCormick Place....rite here by the hyatt hotel on like 23rd nd King Dr.
2.56341E+17	positive	"Fabio Capello: \""""From what I\u2019ve seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow\"""". #cantwait"
2.64139E+17	neutral	@bbberb not necessarily. In Nevada it may help Obama because its one less vote for Romney. But I know what you mean hah.
2.6423E+17	negative	Parker\u002c Leonard steal OKC\u2019s thunder: Ninety minutes before tipoff Thursday night at the AT&T Center\u002c Oklahoma Ci... http://t.co/NNjbPSWk
2.37235E+17	positive	@Kreuzer_11 I really do hope they finish the trade by Tuesday or Wednesday. Gagner is a real solid player and could help the sabres
2.63191E+17	positive	After watching the campaign again I have realized that Step Brothers is still the funniest Will Ferrell movie but this one is in 2nd place
2.64155E+17	neutral	@_Sherwood12 he\u2019s on the plane to Amsterdam now\u002c bet he\u2019s not in class tomorrow
2.64064E+17	positive	@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx
2.63641E+17	negative	I -may- be the only girl on the face of the earth that DOESN\u2019T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme
2.64173E+17	positive	Obama may have been better off staying put\u002c personally I\u2019m glad he\u2019s back on the trail- he\u2019s helping move people to Mitt!
2.59536E+17	neutral	Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I\u2019ll be walking\u002c jumping and running tomorrow.
2.61546E+17	positive	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that\u002c you\u2019ll LOVE next Tuesday\u2019s Tr http://t.co/af9hu4pU
2.6422E+17	neutral	"On November 16 ; me\u002c my mom\u002c and my sister are going to see \""""Breaking Dawn: part 2\"""" #judgeus"
2.63453E+17	neutral	Channing tatum will be in white oak tomorrow...for all you stalkers out there
2.64153E+17	neutral	@Brett_Elliott8 I fly that Saturday the 15th from Detroit to Amsterdam then up to Newcastle
2.63567E+17	negative	My dad & the builder are talking about City and it turns out the builder is sat the row behind me at the Aston Villa game\u002c fuck sake
2.63761E+17	positive	Games played during the week are now more interesting than Super Sunday!
2.61624E+17	neutral	#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... http://t.co/XsbCPkVe
2.57315E+17	positive	@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I\u2019d watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley
2.64097E+17	negative	Stacie just hit me up and said my packages might be up here tomorrow if that\u2019s the case I\u2019m not going to the rave in San Fran. #priorities
2.63773E+17	neutral	Of course it\u2019s Aston Villa.  Played them off the park on Saturday.  Bring it on!
2.33731E+17	neutral	@kevins980 matching Cofield in sacks. But\u002c this is only the 1st pre-season game so.... we\u2019ll see.
2.6417E+17	negative	Give me 5 mins with Candy the dancer from Deja Vu I\u2019m nutting on my 4th pump she that bad lol
2.64076E+17	positive	Kevin Hart show at MSG on November 10th is going to be beautiful
2.63719E+17	positive	@heeydems Do you know ?they may not but we\u2019re so fond of all the countries . Uh\u002chappy Republic Day .
2.64195E+17	positive	@shootingrocks cof cof~  someone is going to Germany on november 30 ...oh I really envy you   :)  http://t.co/kZZoR8Az
2.63332E+17	positive	Thank you snow for cancelling classes today. Now you may stop snowing\u002c so that I can drive to Chapel Hill tomorrow. I\u2019d really appreciate it
2.60232E+17	positive	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol
2.64244E+17	positive	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://t.co/HcU3990c
2.26345E+17	positive	#OilersMobile: July 20: Sam Gagner | http://t.co/MisqEmgQ   @gagns89 nice to have you there for at least another year!
2.64188E+17	positive	think i might go see flight tomorrow just because Denzel Washington ..
2.41625E+17	neutral	Mohamed Nasheed\u2019s Press brief about CONI report - 31 Aug 2012: http://t.co/niN6zHhn via @youtube
2.6414E+17	positive	I wish the best of luck to the boro football players and hope they kick butt Saturday for shaun #WinItForShaun
2.61564E+17	neutral	Calling all reality TV fans: We\u2019re inviting LI reality TV stars to join a Google+ Hangout on Sunday and you can too. http://t.co/WzO0bhVm
2.56408E+17	negative	"Honesty is often best policy: Fabio Capello\u002c Russia coach: \""""I was hoping Ronaldo\u2019s injury was more serious so he couldn\u2019t play tomorrow.\"""""
2.63827E+17	positive	"Bestie we gotta go see \""""flight\"""" with Denzel Washington\u002c comes out Friday. Seems so good @Bsociallyactive"
2.61876E+17	neutral	I don\u2019t know what y\u2019all will be doing on November 1\u002c but I\u2019ll be in a Google+ Hangout with Jordy Nelson!! #squeeeeee
2.64222E+17	neutral	Dinner in Athens with my friend\u002c @stevebeuerlein. Preparing for our game on @SEConCBS this Saturday. #OleMiss #Georgia http://t.co/4QqWxtnd
2.64219E+17	positive	@Yvette_Elena :) Most def\u002c i think when you come tomorrow the boys will be here.
2.63804E+17	negative	This is Austin Rivers 1st game and people sucking him he a rookie chill !
2.64247E+17	neutral	@goatmilkstuff Hello. May I ask how did you get on set of Castle?
2.41279E+17	positive	Throwback Thursday! Daddy and Joe Pa! RIP to\u002c in my eyes\u002c still the most winningest coach in college footbal http://t.co/VhJcXZOR
2.25312E+17	negative	"@HockeyyInsiderr \"""" @OilersNow: Gagner\u2019s agent says talks continue\u002c will have hearing on Friday if no deal\"""" MSM just proved you\u2019re #clueless!"
2.62696E+17	positive	Im enjoying Celebrity Juice instead of sleep\u002c going to be fooked tomorrow though
2.44715E+17	positive	The Woman In Black - the legendary ghost thriller\u002c touring to Dubai and Abu Dhabi in November & December. More... http://t.co/2uz56zci
2.64107E+17	neutral	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
2.64214E+17	neutral	Jacksonville really sound like the move tomorrow
2.64135E+17	neutral	"#ASimpleLife opens tomorrow at Lee\u2019s 4-Star in San Fran - Roger Ebert called it \""""one of the year\u2019s best films\"""" http://t.co/q0Cz0lz6"
2.58349E+17	negative	@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
2.40754E+17	neutral	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.
2.64181E+17	neutral	norv turner calls a play action pass on 1st & goal at the half-yard line\u002c rivers throws a pick. #chargers
2.64124E+17	positive	Celebrity Juice. Best thing on about a Thursday
2.64182E+17	neutral	@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6
2.4299E+17	negative	@ahmedthalib waheed proposed mdp to join the  gov prior CoNI\u2019s verdict. 7 feb controversial power transfer refrained mdp joining the govt.
2.64113E+17	neutral	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine\u2019s day).
2.64209E+17	positive	"\""""@AmianaTyransky: Frankie: I think I\u2019m gonna have a date with my bed tomorrow Me: same.\"""" That\u2019s my boy"
2.46776E+17	positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
2.61557E+17	positive	I may spend a lot of my free time riding on random elevators hoping for a chance encounter with Bill Murray...
2.57207E+17	negative	WVU goes for it on every 4th down. Is our kicker worst than Cundiff?
2.64146E+17	neutral	@Rhayne_Mac1 was it Becky? cause she told me about it.. i\u2019ll figure it out tomorrow..
2.61541E+17	negative	Axl Rose needs to just give up. Now. Not later\u002c not soon\u002c not tomorrow. NOW!
2.17087E+17	positive	Dr. Mohamed Morsi announced as Egypt\u2019s 1st elected President after the glorious 25th of Jan Revolution. Congratulations to Egypt! :)
2.64215E+17	positive	Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He\u2019s put in the work so I don\u2019t need to wish him luck.
2.6401E+17	positive	@lore_x3 Dec 16th. I know it\u2019s so far and near the end of Sagittarius but I\u2019m a full blown Sag girl :) lol
2.43726E+17	neutral	If you\u2019re on the Isle of Man next Thurs\u002c I\u2019ll be talking about Safe House and signing books at Waterstones from 6.30pm. @WaterstonesIoM
2.59725E+17	neutral	PBR & @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://t.co/7x8OfC56
2.6361E+17	positive	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
2.62583E+17	negative	I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc
2.6382E+17	negative	Sad I won\u2019t get to see @ZachMTV on The Challenge: Battle of the Seasons tonight :( I guess I\u2019ll have to wait until next Wednesday..
2.63823E+17	negative	Austin Rivers needs to get stronger\u002c #Spurs guards muscling him tonight. He started and just now scored in 4th. #Hornets
2.29229E+17	neutral	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://t.co/GEBoG3Gl
