NA	sentiment	tweet
6.36016E+17	neutral	I gotta mute @WWE  on Monday's. Good to see Sting sucks it was in twitter. I guess back to San Andreas it is.
6.36017E+17	positive	Sting winning at #NightOfChampions results in either Sting vs Taker at Mania or Sting vs Cena and I've got a bad feeling it's the 2nd option
6.36019E+17	neutral	Sting wins title and vacates it the next night on Raw goes in to hall of fame in April....
6.36021E+17	positive	"Sting is back, and the Dudleys return :D Quite an eventful Monday Night Raw on the whole. Lesnar-Dallas though X'D #RawBrooklyn"
6.36022E+17	positive	"@ryan24672 @CMPuLs3 And it'd work, Seth getting the rub and being Sting's 2nd ever opponent + a month long reign with both titles is BIG"
6.36025E+17	positive	@Chrissie32NY so tomorrow we should try &amp; plan a trip to see the next PPV as Sting might be world champ!!
6.36028E+17	positive	"I liked a @YouTube video http://t.co/zDth0kovNW Seth Rollins vs Sting the Returns 2015 WWE Raw, Aug 24"
6.36153E+17	positive	I honestly think I'm still Marking Out from last night's #RAW... 1st the Dudley Boyz...  Then Ric Flair... And then Sting!! :D #WWE
6.36154E+17	positive	STING vs. Seth Rollins on September 20th for the World Title! Amazing! http://t.co/xoNwHr5Syx
6.3621E+17	positive	"@NickGator well, at least you can see Sting's 1st WWE title win for only 9.99"
6.36213E+17	negative	"One issue I had with the Sting stuff, But it also supporting one of my theories during Mania... http://t.co/Kxr2yb69ze #RAW"
6.36224E+17	neutral	"@mdschaeff Did you notice how the upper corners of Sting's paint were gone b/c he was in there so long?  ""C'mon Seth, take it home."""
6.36249E+17	neutral	@grumpyhawk We've already been getting Christmas stuff in at work so I assume we're just prepping for Black Friday even earlier and Sting is
6.36259E+17	negative	"C'mon, Vince...we're not stupid.  We all know Sting's going to job to Rollins to make him look strong."
6.36296E+17	positive	Loving the Sting stuff &amp; especially loving the way Triple sold it all... STING WAS IN THE BOX! http://t.co/Kxr2yb69ze #RAW
6.36326E+17	positive	"The Sting stuff just being great &amp; loving how Triple H sold the ""big reveal""... http://t.co/Kxr2yb69ze #RAW"
6.36368E+17	neutral	"@raschatz Cena with that broken nose. And if Sting is in the title chase, Paul (HHH) may have killed that Cena-Rollins feud."
6.36484E+17	positive	I'm getting the gut feeling that Sting will win the WWE title belt(which'll drive the wrestling podcasters insane) https://t.co/KozEyUa5Mn
6.36522E+17	positive	Rock out this Wednesday morning with this amazing song by Robert Downey Junior and Sting! The lyrics are... http://t.co/UbRgslnY5j
6.36538E+17	positive	News on the Sting angle from Monday's RAW #WWE #RAW #Sting  http://t.co/iqzbbQ7A69
6.36636E+17	positive	http://t.co/r2eotN5i7D  Pretty nifty way they got Sting into the ring on #RAW on Monday. #WWE
6.36807E+17	neutral	@titowrestling c'mon you wouldn't mark out if Sting was champ? Granted I realize Rollins ain't dropping the strap to him but for nostalgia?
6.36946E+17	neutral	"@WRESTLEZONEcom Do you guys think ""The Icon"" Sting will ACTUALLY get his 1st victory in WWE? If so, when and where will he get it?! #WZDaily"
6.37471E+17	neutral	Maybe if Sting had her on Monday his facepaint would've made it to 11pm http://t.co/yi7hKahVFC
6.37478E+17	neutral	"When it comes to weathered instruments, there's Brian May's guitar, Sting's bass, and Motorhead's Lemmy"
6.37626E+17	positive	WWE just announced Sting will start off RAW this upcoming Monday
6.37627E+17	positive	BREAKING: @WWE just announced that Sting will open Monday's edition of #RAWTampa at 8pm EST. http://t.co/RtZucAaWoS
6.37632E+17	positive	Retweeted The Cheapest Heat (@TheCheapestHeat):  BREAKING: @WWE just announced that Sting will open Monday's... http://t.co/vHunbLNHQU
6.3772E+17	neutral	See they should have announced Sting's appearance last Monday beforehand. Say he will address WM and his future. Tease retirement.
6.37731E+17	neutral	@kenjude me and a Daddy Deano went to see Sting and Paul Simon. 4 blokes behind us talked for the 1st 15 mins. Absolute dicks. Why?
6.37746E+17	positive	BREAKING NEWS: Sting will be at #Raw and open the show this Monday http://t.co/msiFqHPUw5 http://t.co/LecmnWmCFg
6.37786E+17	positive	ENGLISHMAN IN NEW YORK by STING was no.15 in the UK charts on 29 August 1990 https://t.co/oxFAAR1zxa
6.37798E+17	positive	My first time seeing #RAW live and Sting opens the show this Monday. Can't wait! #RawTampa  https://t.co/IguQxey9L7
6.38009E+17	neutral	"Wonder if Sting will be able to speak with his actual voice on #Raw on Monday, or if they'll dub him over like a movie trailer again."
6.38042E+17	neutral	I hope Sting spends his time at #RAW tomorrow complaining about how long he had to stand behind that curtain while @WWERollins went on &amp; on
6.38092E+17	neutral	@WWE @Sting @USA_Network  WCW guys will not win WWE World title..Sting deserves it but WWE still think it's a Monday night War
6.38102E+17	neutral	That statue's going to be demolished via Sting's bat. https://t.co/ni8VfDd5VK
6.3813E+17	positive	@KevinLive5 thanks! I know you would have the answer. Hope all is well! I'm sure Sting last Monday had you jacked up with energy!
6.38155E+17	neutral	"For tonight's episode of Bell to Bell w/ @AaronDaniel1987 &amp; @JoEburGett_WE, listen to https://t.co/8ISrJWbVJC. RAW, Sting, Rollins, &amp; more."
6.38156E+17	neutral	Sting appears for the 2nd week - Ziggler/Lana face Rusev/Summer - Divas Beat the Clock match to determine #1 contender to title at NOC. #Raw
6.38502E+17	positive	HERE WE GO Monday Night Raw hopefully we get another good show tonight Sting vs Rollins at NOC should be really good #RAW
6.38503E+17	positive	"What a good way to open Monday Night Raw with Sting, lovin it! #RAW #WWE"
6.38503E+17	positive	Sting opens tonight's #WWE #RAW - Results:   http://t.co/bgtILzw8sV http://t.co/Edbdj4n4xT
6.38503E+17	neutral	#WWE Monday Night #RAW results Sting opens the show - http://t.co/gdmVy0jyYm http://t.co/6Wbc5pLeew
6.38503E+17	positive	"I know Sting says this is Monday Night #Raw, but it feels a lot more like Monday Nitro to me"
6.38504E+17	positive	"Even if it's an announced segment, I still mark out when Sting is on my TV on Monday nights. #RAW"
6.38505E+17	positive	#StingonRaw what a great way to start off Monday night Raw with Sting!
6.38506E+17	positive	"And @TripleH may have "" hand picked "" @WWERollins but @StephMcMahon and Sting is right- Rollins is not half the man HHH is. #RAW"
6.38506E+17	neutral	"Instead of that, Sting has to suck up to Hunter. I realize it may be planting a seed for HHH/Rollins, but I hate dumb faces."
6.38506E+17	positive	"He may be 56, but Sting is still as passionate as ever and still has the fire. Still awesome on the mic. He and Rollins will be M-O-N-E-Y."
6.38508E+17	positive	"Going on record, Sting wins belt at NoC, drops it at the MSG show on the 3rd. If I'm wrong, ya can have open season on me."
6.38511E+17	positive	Sting is on wwe monday night raw tonight http://t.co/cSmiagYDd0
6.38516E+17	positive	"Not that I don't love Seth Rollins, he's gold on the belts. But this may be Sting's only title run sooo #StingOnRaw #RAW #RawTampa"
6.38519E+17	positive	@AnishJain50: Sting opens Monday night Raw! #StingonRaw although with a crappy promo. @MrGriffinB #NightOfChampions
6.38522E+17	positive	Sting and dudley boyz in action tonight. One of the best monday night raws nbs
6.38535E+17	positive	@jimmykorderas I congratulate you on using Vince logic not because Sting is old he would never let a WCW star win the strap in his 1st year
6.38549E+17	positive	*Cena and Sting stare from the ramp at Triple H and Seth Rollins* was really a closing to Monday Night Raw y'all. That happened. #RAW
6.3882E+17	positive	Sting's Opening Promo being literally the perfect example when it comes to how to sell a PPV with a Promo... http://t.co/9IAoMFyqUA #RAW
6.3897E+17	neutral	@DisrespectfulTy i never left. I been lurking over the tl like Sting did on Monday Night Nitro
6.39218E+17	positive	Sting deserves his run with the title on his way to the HOF. HBK won the title after being gone for years in his 2nd match back.
6.39317E+17	positive	"Tuesday Raw Roundtable: Sting, Dudleys, Seth Rollins Clashes with Stephanie, Divas Beat The Clock: WWE had ano... http://t.co/iGpAYst5FQ"
6.39537E+17	positive	"Will get this tomorrow, looking forward to the Sting feature. #FaveMagazine https://t.co/arZhflYmJ2"
6.39547E+17	neutral	Fragile - George Skaroulis (Sting) . ...Tomorrow's rain will wash the stains away But something in our minds will... http://t.co/Hso1OdNVAh
6.39845E+17	positive	"Check out my new ""Wade Keller Hot Topics Video Blog."" Here's the 3rd one on Sting, Big Show-Brock, Raw ratings: http://t.co/ZMPpPZUSVI"
6.39864E+17	positive	Watching some classic WCW Monday Nitro. Love reliving the NWO and Sting feud. Thanks @EBischoff For everything. WCW will live forever
6.39895E+17	positive	"Credit to WCW. Bubba beat Sting in May, since that time they've decided to put Bubba vs Hogan tonight - Bubba has done *NOTHING* since"
6.40209E+17	positive	Sting defeat the Shedden Force 10-6.  Next game tomorrow at 1015 vs Innerkip Jets . #labourday2015 #labourdayclassic
6.40303E+17	positive	@AbiWilks Sting may give you some ideas. https://t.co/Vs72Ps9MfV
6.40324E+17	positive	"@JDfromNY206 what up JD,can't wait to hear off the script part 3 tomorrow,Sting will be on raw this monday? have good one bro."
6.40798E+17	positive	Roll on the 11th 0ctober wwe Sting is here in Colchester!!
6.41041E+17	neutral	"Not sure if Sting's a 1st ballot HoFer, since Vince holds the only ballot"
6.41439E+17	positive	@TheFrayMovement Considering that Sting might have a two-month run w/ the title after being the 3rd wheel to Braun Strowman... yeah
6.33668E+17	positive	"Verizon remains #1 overall in cell service. T-Mobile may not be the best, but I their pricing and upgrades are great. http://t.co/z41Fzah09U"
6.33683E+17	positive	"Why Inteliquent Inc. Jumped 30% Tuesday Morning: With a fresh T-Mobile contract under its belt, the behind-the... http://t.co/bBx3hObs96"
6.33788E+17	neutral	@BeatsSupport that may take some doing. I'll have to go to T-Mobile to get another copy of the receipt.
6.33884E+17	neutral	@sflores7792 Angel switched to T-Mobile in January. He says it's not bad. Is it problems with reception? I have Verizon
6.34122E+17	neutral	"@The_only_keith_ ...device is also unlocked or a T-Mobile device) you shouldn't need to call in. It may be necessary, however, if... 2/3"
6.34136E+17	positive	"Even better, just found out that I won 3 tickets to Sunday's STL/SD game via the T-Mobile 3-for-1 Sweepstakes! Thanks @TMobile and @MLB!"
6.34212E+17	positive	Finally got me a lil T-Mobile phone! Imma get it on Friday
6.34227E+17	positive	@AriahAguilar I might just do that if I can't convince them. Lol my mom &amp; I are gonna go to t-mobile on Saturday and see what we can do.(:
6.34439E+17	negative	Guy at T-mobile: ok so just call the store tomorrow and ask for me so we can set up the phone! Me the next day: what the fuck was his name.
6.34484E+17	positive	According to @SalSports we may see little to none of Matt Cassel tonight. Predominately T-Mobile and EJ
6.34484E+17	positive	I won three tickets to the Giants vs dodger game on September 1 from the T-Mobile sweepstakes giveaway hahaa fuck yea
6.34524E+17	neutral	"So, I won a Reds ticket from T-Mobile for Sunday's game...a SINGLE ticket in sec. 509...lol.. Can't go without hubby...he'd cry...haha"
6.34556E+17	positive	@project_fitness Have you been able to locate a local T-Mobile branch to you? We may need to try your SIM in a known working device... 1/2
6.34563E+17	neutral	"Terrible preseason game. I'm thinking those refs had some 3rd stringers in tonight as well. Solid, safe game by my man T-Mobile!!"
6.34755E+17	positive	TOMORROW the Lovely Ladies of the #ThetaNu Chapter of #SigmaAlphaIota will be washing cars at T-Mobile on N.... http://t.co/MPXO7sw2ac
6.34809E+17	neutral	"I may just keep with AT&amp;T, sprint is to much , and t-mobile is up in the air for right now."
6.34809E+17	positive	"Got my replacement phone from T-Mobile today. Overnighted it no charge, which is awesome. Too bad I can't get to the store until tomorrow!"
6.3481E+17	positive	I just wanna switch to t-mobile because of its CEO!! #rockstar  https://t.co/JgNGxANfLR
6.34882E+17	negative	"Google Support says compatible with T-Mobile, so...guess we bug them for a new SIM tomorrow, as planned."
6.34977E+17	negative	@sprintcare @TMobile @JohnLegere @sprint has the worst service ever ! No wonder why their in 4th and t-mobile moved to 3rd #SprintLikeHell
6.35123E+17	negative	"@greetmytweet_ hahah I haven't had one since Monday, and it was supposed to be expedited here. T-Mobile is a joke."
